,flight_name,flight_id,start_time,end_time,travel_time,stops,fare,source,destination
3795,IndiGo,6E - 6311,14:55,16:00,1h 5m,Non Stop,"4,650",LKO-Lucknow,DED-Dehradun
3796,Vistara,UK - 642,15:25,14:45,23h 20m,1 stop at Delhi,"6,375",LKO-Lucknow,DED-Dehradun
3797,IndiGo,6E - 6664,20:50,02:50,6h,1 stop at Kolkata,"8,339",GAU-Guwahati,PNQ-Pune
3798,IndiGo,6E - 6966,19:15,02:50,7h 35m,1 stop at Kolkata,"8,339",GAU-Guwahati,PNQ-Pune
3799,IndiGo,6E - 5015,16:50,01:20,8h 30m,1 stop at Delhi,"8,339",GAU-Guwahati,PNQ-Pune
3800,IndiGo,6E - 5015,16:50,04:15,11h 25m,1 stop at Delhi,"8,639",GAU-Guwahati,PNQ-Pune
3801,IndiGo,6E - 6653,23:05,02:10,3h 5m,Non Stop,"9,202",GAU-Guwahati,PNQ-Pune
3802,IndiGo,6E - 187,16:00,23:30,7h 30m,1 stop at Hyderabad,"9,339",GAU-Guwahati,PNQ-Pune
3803,IndiGo,6E - 2763,20:45,04:15,7h 30m,1 stop at Delhi,"9,339",GAU-Guwahati,PNQ-Pune
3804,IndiGo,6E - 2763,20:45,06:55,10h 10m,1 stop at Delhi,"9,339",GAU-Guwahati,PNQ-Pune
3805,Air Asia,I5 - 673,21:30,05:00,7h 30m,1 stop at Bengaluru,"10,314",GAU-Guwahati,PNQ-Pune
3806,Air Asia,I5 - 673,21:30,14:15,16h 45m,1 stop at Bengaluru,"10,314",GAU-Guwahati,PNQ-Pune
3807,Vistara,UK - 722,18:20,16:20,22h,1 stop at Delhi,"12,282",GAU-Guwahati,PNQ-Pune
3808,IndiGo,6E - 268,17:00,02:50,9h 50m,1 stop at Kolkata,"12,639",GAU-Guwahati,PNQ-Pune
3809,IndiGo,6E - 316,17:45,03:55,10h 10m,1 stop at Bengaluru,"13,237",GAU-Guwahati,PNQ-Pune
3810,IndiGo,6E - 268,17:00,23:40,6h 40m,1 stop at Kolkata,"13,339",GAU-Guwahati,PNQ-Pune
3811,Go First,G8 - 152,15:30,22:20,6h 50m,1 stop at Delhi,"14,614",GAU-Guwahati,PNQ-Pune
3812,SpiceJet,SG - 8169,16:10,22:35,6h 25m,1 stop at Delhi,"14,614",GAU-Guwahati,PNQ-Pune
3813,SpiceJet,SG - 8169,16:10,11:20,19h 10m,1 stop at Delhi,"14,614",GAU-Guwahati,PNQ-Pune
3814,SpiceJet,SG - 8169,16:10,19:25,27h 15m,1 stop at Delhi,"14,614",GAU-Guwahati,PNQ-Pune
3815,Air Asia,I5 - 788,18:50,01:05,6h 15m,1 stop at Delhi,"14,664",GAU-Guwahati,PNQ-Pune
3816,Air Asia,I5 - 786,20:05,06:15,10h 10m,1 stop at Delhi,"14,664",GAU-Guwahati,PNQ-Pune
3817,Air Asia,I5 - 788,18:50,06:15,11h 25m,1 stop at Delhi,"14,664",GAU-Guwahati,PNQ-Pune
3818,Vistara,UK - 722,18:20,10:40,16h 20m,1 stop at Delhi,"16,739",GAU-Guwahati,PNQ-Pune
3819,IndiGo,6E - 316,17:45,00:25,6h 40m,1 stop at Bengaluru,"17,939",GAU-Guwahati,PNQ-Pune
3820,Vistara,UK - 722,18:20,20:00,25h 40m,1 stop at Delhi,"18,539",GAU-Guwahati,PNQ-Pune
3821,Air Asia,I5 - 821,19:05,05:00,9h 55m,"2 Stops (MAA, BLR)","19,127",GAU-Guwahati,PNQ-Pune
3822,Vistara,UK - 722,18:20,18:20,24h,"2 Stops (DEL, BLR)","23,959",GAU-Guwahati,PNQ-Pune
3823,Vistara,UK - 722,18:20,18:20,24h,"2 Stops (DEL, BLR)","23,959",GAU-Guwahati,PNQ-Pune
3824,Vistara,UK - 722,18:20,18:20,24h,"2 Stops (DEL, BLR)","23,959",GAU-Guwahati,PNQ-Pune
3825,Air India,AI - 890,15:55,07:00,15h 5m,1 stop at Delhi,"27,739",GAU-Guwahati,PNQ-Pune
3826,Air India,AI - 890,15:55,12:10,20h 15m,"2 Stops (DEL, AMD)","27,739",GAU-Guwahati,PNQ-Pune
3827,Air India,AI - 890,15:55,15:20,23h 25m,1 stop at Delhi,"27,739",GAU-Guwahati,PNQ-Pune
3828,Air India,AI - 890,15:55,18:10,26h 15m,1 stop at Delhi,"27,739",GAU-Guwahati,PNQ-Pune
3829,Air India,AI - 890,15:55,12:10,20h 15m,"2 Stops (DEL, AMD)","39,910",GAU-Guwahati,PNQ-Pune
3830,IndiGo,6E - 6664,20:50,07:55,11h 5m,1 stop at Kolkata,"9,334",GAU-Guwahati,JAI-Jaipur
3831,Vistara,UK - 722,18:20,20:10,25h 50m,"2 Stops (DEL, BOM)","24,482",GAU-Guwahati,JAI-Jaipur
3832,Vistara,UK - 722,18:20,20:10,25h 50m,"2 Stops (DEL, BOM)","24,482",GAU-Guwahati,JAI-Jaipur
3833,Vistara,UK - 722,18:20,20:10,25h 50m,"2 Stops (DEL, BOM)","24,482",GAU-Guwahati,JAI-Jaipur
3834,Vistara,UK - 722,18:20,20:10,25h 50m,"2 Stops (DEL, BOM)","24,482",GAU-Guwahati,JAI-Jaipur
3835,Vistara,UK - 722,18:20,20:10,25h 50m,"2 Stops (DEL, BOM)","24,482",GAU-Guwahati,JAI-Jaipur
3836,IndiGo,6E - 6435,16:10,00:30,8h 20m,1 stop at Mumbai,"26,079",GAU-Guwahati,JAI-Jaipur
3837,Vistara,UK - 722,18:20,13:30,19h 10m,"2 Stops (DEL, BOM)","27,682",GAU-Guwahati,JAI-Jaipur
3838,Vistara,UK - 722,18:20,13:30,19h 10m,"2 Stops (DEL, BOM)","27,682",GAU-Guwahati,JAI-Jaipur
3839,Air Asia,I5 - 673,21:30,09:50,12h 20m,"2 Stops (BLR, BOM)","27,884",GAU-Guwahati,JAI-Jaipur
3840,Air Asia,I5 - 673,21:30,16:35,19h 5m,"2 Stops (BLR, PNQ)","27,884",GAU-Guwahati,JAI-Jaipur
3841,IndiGo,6E - 187,16:00,22:45,6h 45m,1 stop at Hyderabad,"30,789",GAU-Guwahati,JAI-Jaipur
3842,Vistara,UK - 722,18:20,13:30,19h 10m,"2 Stops (DEL, BOM)","38,939",GAU-Guwahati,JAI-Jaipur
3843,Air India,AI - 890,15:55,13:25,21h 30m,"2 Stops (DEL, BOM)","46,909",GAU-Guwahati,JAI-Jaipur
3844,Air India,AI - 890,15:55,13:25,21h 30m,"2 Stops (DEL, BOM)","46,909",GAU-Guwahati,JAI-Jaipur
3845,Air India,AI - 890,15:55,13:25,21h 30m,"2 Stops (DEL, BOM)","46,909",GAU-Guwahati,JAI-Jaipur
3846,Air India,AI - 890,15:55,13:25,21h 30m,"2 Stops (DEL, BOM)","46,909",GAU-Guwahati,JAI-Jaipur
3847,Vistara,UK - 722,18:20,15:35,21h 15m,1 stop at Delhi,"10,447",GAU-Guwahati,SXR-Srinagar
3848,Go First,G8 - 152,15:30,08:25,16h 55m,"2 Stops (DEL, IXL)","12,564",GAU-Guwahati,SXR-Srinagar
3849,SpiceJet,SG - 8169,16:10,17:15,25h 5m,1 stop at Delhi,"12,564",GAU-Guwahati,SXR-Srinagar
3850,SpiceJet,SG - 8169,16:10,18:10,26h,1 stop at Delhi,"12,564",GAU-Guwahati,SXR-Srinagar
3851,Vistara,UK - 722,18:20,12:00,17h 40m,1 stop at Delhi,"14,339",GAU-Guwahati,SXR-Srinagar
3852,Air India,AI - 890,15:55,09:05,17h 10m,1 stop at Delhi,"25,639",GAU-Guwahati,SXR-Srinagar
3853,Air India,AI - 890,15:55,11:50,19h 55m,1 stop at Delhi,"25,639",GAU-Guwahati,SXR-Srinagar
3854,Air India,AI - 890,15:55,13:40,21h 45m,"2 Stops (DEL, IXJ)","25,639",GAU-Guwahati,SXR-Srinagar
3855,Vistara,UK - 722,18:20,13:10,18h 50m,"2 Stops (DEL, BOM)","26,282",GAU-Guwahati,SXR-Srinagar
3856,Vistara,UK - 722,18:20,13:10,18h 50m,"2 Stops (DEL, BOM)","26,282",GAU-Guwahati,SXR-Srinagar
3857,Vistara,UK - 722,18:20,13:10,18h 50m,"2 Stops (DEL, BOM)","37,539",GAU-Guwahati,SXR-Srinagar
3858,IndiGo,6E - 268,17:00,22:40,5h 40m,1 stop at Kolkata,"11,789",GAU-Guwahati,BBI-Bhubaneshwar
3859,Vistara,UK - 722,18:20,12:25,18h 5m,1 stop at Delhi,"12,282",GAU-Guwahati,BBI-Bhubaneshwar
3860,Vistara,UK - 722,18:20,20:35,26h 15m,"2 Stops (DEL, BOM)","28,482",GAU-Guwahati,BBI-Bhubaneshwar
3861,Vistara,UK - 722,18:20,20:35,26h 15m,"2 Stops (DEL, BOM)","28,482",GAU-Guwahati,BBI-Bhubaneshwar
3862,Vistara,UK - 722,18:20,20:35,26h 15m,"2 Stops (DEL, BOM)","28,482",GAU-Guwahati,BBI-Bhubaneshwar
3863,Vistara,UK - 722,18:20,20:35,26h 15m,"2 Stops (DEL, BOM)","28,482",GAU-Guwahati,BBI-Bhubaneshwar
3864,Vistara,UK - 722,18:20,20:35,26h 15m,"2 Stops (DEL, BOM)","28,482",GAU-Guwahati,BBI-Bhubaneshwar
3865,Vistara,UK - 722,18:20,08:55,14h 35m,1 stop at Delhi,"33,539",GAU-Guwahati,BBI-Bhubaneshwar
3866,Vistara,UK - 722,18:20,19:55,25h 35m,1 stop at Delhi,"33,539",GAU-Guwahati,BBI-Bhubaneshwar
3867,Vistara,UK - 722,18:20,08:00,13h 40m,"2 Stops (DEL, BOM)","36,239",GAU-Guwahati,BBI-Bhubaneshwar
3868,Air India,AI - 890,15:55,13:15,21h 20m,1 stop at Delhi,"46,809",GAU-Guwahati,BBI-Bhubaneshwar
3869,Air India,AI - 890,15:55,13:15,21h 20m,1 stop at Delhi,"35,939",GAU-Guwahati,IXB-Bagdogra
3870,IndiGo,6E - 2763,20:45,06:25,9h 40m,1 stop at Delhi,"19,189",GAU-Guwahati,VNS-Varanasi
3871,Vistara,UK - 722,18:20,14:45,20h 25m,1 stop at Delhi,"24,439",GAU-Guwahati,VNS-Varanasi
3872,Vistara,UK - 722,18:20,15:35,21h 15m,"2 Stops (DEL, BOM)","26,982",GAU-Guwahati,VNS-Varanasi
3873,Vistara,UK - 722,18:20,15:35,21h 15m,"2 Stops (DEL, BOM)","26,982",GAU-Guwahati,VNS-Varanasi
3874,Vistara,UK - 722,18:20,15:35,21h 15m,"2 Stops (DEL, BOM)","26,982",GAU-Guwahati,VNS-Varanasi
3875,Vistara,UK - 722,18:20,15:35,21h 15m,"2 Stops (DEL, BOM)","26,982",GAU-Guwahati,VNS-Varanasi
3876,Vistara,UK - 722,18:20,15:35,21h 15m,"2 Stops (DEL, BOM)","26,982",GAU-Guwahati,VNS-Varanasi
3877,Vistara,UK - 722,18:20,15:35,21h 15m,"2 Stops (DEL, BOM)","38,239",GAU-Guwahati,VNS-Varanasi
3878,Air India,AI - 890,15:55,12:40,20h 45m,"2 Stops (DEL, BOM)","49,039",GAU-Guwahati,VNS-Varanasi
3879,Air India,AI - 890,15:55,12:40,20h 45m,"2 Stops (DEL, BOM)","49,039",GAU-Guwahati,VNS-Varanasi
3880,Air India,AI - 890,15:55,12:40,20h 45m,"2 Stops (DEL, BOM)","49,039",GAU-Guwahati,VNS-Varanasi
3881,Air India,AI - 890,15:55,12:40,20h 45m,"2 Stops (DEL, BOM)","49,039",GAU-Guwahati,VNS-Varanasi
3882,IndiGo,6E - 2763,20:45,06:35,9h 50m,1 stop at Delhi,"12,089",GAU-Guwahati,IXC-Chandigarh
3883,IndiGo,6E - 6653,23:05,06:05,7h,1 stop at Pune,"13,673",GAU-Guwahati,IXC-Chandigarh
3884,IndiGo,6E - 5015,16:50,22:05,5h 15m,1 stop at Delhi,"13,989",GAU-Guwahati,IXC-Chandigarh
3885,Vistara,UK - 722,18:20,18:15,23h 55m,1 stop at Delhi,"14,539",GAU-Guwahati,IXC-Chandigarh
3886,IndiGo,6E - 187,16:00,22:20,6h 20m,1 stop at Hyderabad,"25,989",GAU-Guwahati,IXC-Chandigarh
3887,Vistara,UK - 722,18:20,14:35,20h 15m,"2 Stops (DEL, BLR)","26,559",GAU-Guwahati,IXC-Chandigarh
3888,Vistara,UK - 722,18:20,19:20,25h,"2 Stops (DEL, BOM)","28,482",GAU-Guwahati,IXC-Chandigarh
3889,Vistara,UK - 722,18:20,19:20,25h,"2 Stops (DEL, BOM)","28,482",GAU-Guwahati,IXC-Chandigarh
3890,Vistara,UK - 722,18:20,19:20,25h,"2 Stops (DEL, BOM)","28,482",GAU-Guwahati,IXC-Chandigarh
3891,Vistara,UK - 722,18:20,19:20,25h,"2 Stops (DEL, BOM)","28,482",GAU-Guwahati,IXC-Chandigarh
3892,Vistara,UK - 722,18:20,19:20,25h,"2 Stops (DEL, BOM)","28,482",GAU-Guwahati,IXC-Chandigarh
3893,Vistara,UK - 722,18:20,14:05,19h 45m,"2 Stops (DEL, HYD)","39,282",GAU-Guwahati,IXC-Chandigarh
3894,Vistara,UK - 722,18:20,19:20,25h,"2 Stops (DEL, BOM)","39,739",GAU-Guwahati,IXC-Chandigarh
3895,Vistara,UK - 722,18:20,08:15,13h 55m,"2 Stops (DEL, BOM)","50,539",GAU-Guwahati,IXC-Chandigarh
3896,Vistara,UK - 722,18:20,19:50,25h 30m,1 stop at Delhi,"28,339",GAU-Guwahati,IXR-Ranchi
3897,IndiGo,6E - 187,16:00,23:20,7h 20m,1 stop at Hyderabad,"8,910",GAU-Guwahati,VTZ-Vishakhapatnam
3898,IndiGo,6E - 2763,20:45,07:25,10h 40m,1 stop at Delhi,"8,910",GAU-Guwahati,VTZ-Vishakhapatnam
3899,Air India,AI - 890,15:55,17:20,25h 25m,1 stop at Delhi,"28,539",GAU-Guwahati,VTZ-Vishakhapatnam
3900,IndiGo,6E - 2763,20:45,08:40,11h 55m,1 stop at Delhi,"19,427",GAU-Guwahati,RPR-Raipur
3901,Vistara,UK - 722,18:20,19:45,25h 25m,1 stop at Delhi,"21,039",GAU-Guwahati,RPR-Raipur
3902,Vistara,UK - 722,18:20,08:20,14h,1 stop at Delhi,"24,239",GAU-Guwahati,RPR-Raipur
3903,IndiGo,6E - 268,17:00,22:45,5h 45m,1 stop at Kolkata,"12,568",GAU-Guwahati,NAG-Nagpur
3904,IndiGo,6E - 6653,23:05,05:30,6h 25m,1 stop at Pune,"15,460",GAU-Guwahati,NAG-Nagpur
3905,IndiGo,6E - 2763,20:45,06:55,10h 10m,1 stop at Delhi,"16,747",GAU-Guwahati,NAG-Nagpur
3906,IndiGo,6E - 6435,16:10,23:05,6h 55m,1 stop at Mumbai,"18,147",GAU-Guwahati,NAG-Nagpur
3907,Vistara,UK - 722,18:20,11:25,17h 5m,1 stop at Delhi,"14,032",GAU-Guwahati,TRV-Thiruvananthapuram
3908,Air India,AI - 890,15:55,18:15,26h 20m,1 stop at Delhi,"30,639",GAU-Guwahati,TRV-Thiruvananthapuram
3909,Air India,AI - 890,15:55,10:10,18h 15m,"2 Stops (DEL, CNN)","30,639",GAU-Guwahati,CCJ-Kozhikode
3910,IndiGo,6E - 2763,20:45,06:45,10h,1 stop at Delhi,"10,860",GAU-Guwahati,IDR-Indore
3911,Vistara,UK - 722,18:20,07:25,13h 5m,1 stop at Delhi,"15,039",GAU-Guwahati,IDR-Indore
3912,Vistara,UK - 722,18:20,19:20,25h,1 stop at Delhi,"15,039",GAU-Guwahati,IDR-Indore
3913,IndiGo,6E - 5015,16:50,22:50,6h,1 stop at Delhi,"16,289",GAU-Guwahati,IDR-Indore
3914,Air India,AI - 890,15:55,16:00,24h 5m,1 stop at Delhi,"26,839",GAU-Guwahati,IDR-Indore
3915,Vistara,UK - 722,18:20,09:10,14h 50m,1 stop at Delhi,"13,839",GAU-Guwahati,ATQ-Amritsar
3916,Vistara,UK - 722,18:20,14:50,20h 30m,1 stop at Delhi,"14,539",GAU-Guwahati,ATQ-Amritsar
3917,IndiGo,6E - 5015,16:50,23:25,6h 35m,1 stop at Delhi,"20,039",GAU-Guwahati,ATQ-Amritsar
3918,Air India,AI - 890,15:55,22:25,6h 30m,1 stop at Delhi,"36,309",GAU-Guwahati,ATQ-Amritsar
3919,Air India,AI - 890,15:55,06:15,14h 20m,1 stop at Delhi,"36,309",GAU-Guwahati,ATQ-Amritsar
3920,Air India,AI - 890,15:55,08:35,16h 40m,"2 Stops (DEL, BOM)","55,409",GAU-Guwahati,ATQ-Amritsar
3921,Air India,AI - 890,15:55,08:35,16h 40m,"2 Stops (DEL, BOM)","55,409",GAU-Guwahati,ATQ-Amritsar
3922,Air India,AI - 890,15:55,08:35,16h 40m,"2 Stops (DEL, BOM)","55,409",GAU-Guwahati,ATQ-Amritsar
3923,Vistara,UK - 722,18:20,13:20,19h,"2 Stops (DEL, SXR)","10,447",GAU-Guwahati,IXJ-Jammu
3924,SpiceJet,SG - 8169,16:10,10:40,18h 30m,1 stop at Delhi,"12,564",GAU-Guwahati,IXJ-Jammu
3925,Vistara,UK - 722,18:20,14:55,20h 35m,1 stop at Delhi,"17,539",GAU-Guwahati,IXJ-Jammu
3926,Air India,AI - 890,15:55,12:20,20h 25m,1 stop at Delhi,"25,639",GAU-Guwahati,IXJ-Jammu
3927,Air India,AI - 890,15:55,15:05,23h 10m,"2 Stops (DEL, SXR)","40,739",GAU-Guwahati,IXJ-Jammu
3928,Air India,AI - 890,15:55,15:05,23h 10m,"2 Stops (DEL, SXR)","40,739",GAU-Guwahati,IXJ-Jammu
3929,IndiGo,6E - 2763,20:45,09:00,12h 15m,1 stop at Delhi,"6,620",GAU-Guwahati,CJB-Coimbatore
3930,IndiGo,6E - 6653,23:05,06:05,7h,1 stop at Pune,"7,657",GAU-Guwahati,CJB-Coimbatore
3931,Vistara,UK - 722,18:20,14:40,20h 20m,1 stop at Delhi,"14,032",GAU-Guwahati,CJB-Coimbatore
3932,Vistara,UK - 722,18:20,13:50,19h 30m,"2 Stops (DEL, BOM)","25,282",GAU-Guwahati,CJB-Coimbatore
3933,Vistara,UK - 722,18:20,13:50,19h 30m,"2 Stops (DEL, BOM)","25,282",GAU-Guwahati,CJB-Coimbatore
3934,Vistara,UK - 722,18:20,13:50,19h 30m,"2 Stops (DEL, BOM)","25,282",GAU-Guwahati,CJB-Coimbatore
3935,Vistara,UK - 722,18:20,13:50,19h 30m,"2 Stops (DEL, BOM)","36,539",GAU-Guwahati,CJB-Coimbatore
3936,Vistara,UK - 722,18:20,14:45,20h 25m,1 stop at Delhi,"10,097",GAU-Guwahati,DED-Dehradun
3937,Vistara,UK - 722,18:20,14:20,20h,"2 Stops (DEL, BOM)","33,282",GAU-Guwahati,DED-Dehradun
3938,Vistara,UK - 722,18:20,14:20,20h,"2 Stops (DEL, BOM)","33,282",GAU-Guwahati,DED-Dehradun
3939,Vistara,UK - 722,18:20,14:20,20h,"2 Stops (DEL, BOM)","33,282",GAU-Guwahati,DED-Dehradun
3940,IndiGo,6E - 103,22:25,10:00,11h 35m,1 stop at Bengaluru,"25,578",PNQ-Pune,JAI-Jaipur
3941,IndiGo,6E - 6055,19:05,00:20,5h 15m,1 stop at Bengaluru,"25,998",PNQ-Pune,JAI-Jaipur
3942,Vistara,UK - 554,18:55,13:30,18h 35m,"2 Stops (BLR, BOM)","33,978",PNQ-Pune,JAI-Jaipur
3943,Vistara,UK - 554,18:55,13:30,18h 35m,"2 Stops (BLR, BOM)","37,758",PNQ-Pune,JAI-Jaipur
3944,Vistara,UK - 554,18:55,13:30,18h 35m,"2 Stops (BLR, BOM)","40,908",PNQ-Pune,JAI-Jaipur
3945,Vistara,UK - 554,18:55,20:10,25h 15m,"2 Stops (BLR, BOM)","44,583",PNQ-Pune,JAI-Jaipur
3946,Air Asia,I5 - 975,23:55,16:10,16h 15m,"2 Stops (BLR, DEL)","27,924",PNQ-Pune,SXR-Srinagar
3947,Vistara,UK - 554,18:55,13:10,18h 15m,"2 Stops (BLR, BOM)","37,968",PNQ-Pune,SXR-Srinagar
3948,Vistara,UK - 554,18:55,12:00,17h 5m,"2 Stops (BLR, DEL)","43,953",PNQ-Pune,SXR-Srinagar
3949,Vistara,UK - 554,18:55,13:10,18h 15m,"2 Stops (BLR, BOM)","44,898",PNQ-Pune,SXR-Srinagar
3950,Air Asia,I5 - 975,23:55,08:40,8h 45m,1 stop at Bengaluru,"17,620",PNQ-Pune,BBI-Bhubaneshwar
3951,IndiGo,6E - 103,22:25,07:25,9h,1 stop at Bengaluru,"19,436",PNQ-Pune,BBI-Bhubaneshwar
3952,Air India,AI - 850,18:50,13:15,18h 25m,1 stop at Delhi,"41,087",PNQ-Pune,BBI-Bhubaneshwar
3953,Vistara,UK - 554,18:55,08:00,13h 5m,"2 Stops (BLR, BOM)","43,533",PNQ-Pune,BBI-Bhubaneshwar
3954,Vistara,UK - 554,18:55,12:25,17h 30m,"2 Stops (BLR, DEL)","46,158",PNQ-Pune,BBI-Bhubaneshwar
3955,Vistara,UK - 554,18:55,08:55,14h,"2 Stops (BLR, DEL)","64,113",PNQ-Pune,BBI-Bhubaneshwar
3956,SpiceJet,SG - 538,15:15,11:15,20h,1 stop at Bengaluru,"16,994",PNQ-Pune,IXB-Bagdogra
3957,IndiGo,6E - 103,22:25,09:15,10h 50m,1 stop at Bengaluru,"19,493",PNQ-Pune,IXB-Bagdogra
3958,Air India,AI - 850,18:50,13:15,18h 25m,1 stop at Delhi,"28,293",PNQ-Pune,IXB-Bagdogra
3959,Go First,G8 - 2541,19:30,08:05,12h 35m,1 stop at Delhi,"44,317",PNQ-Pune,IXB-Bagdogra
3960,IndiGo,6E - 103,22:25,07:55,9h 30m,1 stop at Bengaluru,"19,751",PNQ-Pune,VNS-Varanasi
3961,Go First,G8 - 284,22:55,14:45,15h 50m,1 stop at Bengaluru,"20,079",PNQ-Pune,VNS-Varanasi
3962,Vistara,UK - 554,18:55,15:35,20h 40m,"2 Stops (BLR, BOM)","38,703",PNQ-Pune,VNS-Varanasi
3963,Vistara,UK - 554,18:55,14:45,19h 50m,"2 Stops (BLR, DEL)","39,470",PNQ-Pune,VNS-Varanasi
3964,Vistara,UK - 554,18:55,14:45,19h 50m,"2 Stops (BLR, DEL)","39,470",PNQ-Pune,VNS-Varanasi
3965,Vistara,UK - 554,18:55,14:45,19h 50m,"2 Stops (BLR, DEL)","39,470",PNQ-Pune,VNS-Varanasi
3966,Vistara,UK - 554,18:55,15:35,20h 40m,"2 Stops (BLR, BOM)","42,483",PNQ-Pune,VNS-Varanasi
3967,Vistara,UK - 554,18:55,15:35,20h 40m,"2 Stops (BLR, BOM)","45,633",PNQ-Pune,VNS-Varanasi
3968,Vistara,UK - 554,18:55,15:35,20h 40m,"2 Stops (BLR, BOM)","47,208",PNQ-Pune,VNS-Varanasi
3969,Vistara,UK - 554,18:55,14:35,19h 40m,1 stop at Bengaluru,"23,583",PNQ-Pune,IXC-Chandigarh
3970,Vistara,UK - 554,18:55,14:05,19h 10m,"2 Stops (BLR, HYD)","53,928",PNQ-Pune,IXC-Chandigarh
3971,Vistara,UK - 554,18:55,08:15,13h 20m,"2 Stops (BLR, BOM)","58,548",PNQ-Pune,IXC-Chandigarh
3972,Air Asia,I5 - 975,23:55,07:35,7h 40m,1 stop at Bengaluru,"15,856",PNQ-Pune,IXR-Ranchi
3973,Go First,G8 - 284,22:55,11:15,12h 20m,1 stop at Bengaluru,"16,405",PNQ-Pune,IXR-Ranchi
3974,Go First,G8 - 242,19:40,11:15,15h 35m,1 stop at Bengaluru,"18,928",PNQ-Pune,IXR-Ranchi
3975,Vistara,UK - 554,18:55,19:50,24h 55m,"2 Stops (BLR, DEL)","52,353",PNQ-Pune,IXR-Ranchi
3976,Vistara,UK - 554,18:55,19:50,24h 55m,"2 Stops (BLR, DEL)","52,353",PNQ-Pune,IXR-Ranchi
3977,Vistara,UK - 554,18:55,19:50,24h 55m,"2 Stops (BLR, DEL)","52,353",PNQ-Pune,IXR-Ranchi
3978,Vistara,UK - 554,18:55,19:50,24h 55m,"2 Stops (BLR, DEL)","58,653",PNQ-Pune,IXR-Ranchi
3979,IndiGo,6E - 671,23:45,01:35,1h 50m,Non Stop,"6,678",PNQ-Pune,VTZ-Vishakhapatnam
3980,IndiGo,6E - 103,22:25,07:00,8h 35m,1 stop at Bengaluru,"11,981",PNQ-Pune,VTZ-Vishakhapatnam
3981,Air India,AI - 850,18:50,17:20,22h 30m,1 stop at Delhi,"12,739",PNQ-Pune,VTZ-Vishakhapatnam
3982,IndiGo,6E - 103,22:25,09:40,11h 15m,1 stop at Bengaluru,"21,746",PNQ-Pune,RPR-Raipur
3983,Vistara,UK - 554,18:55,19:45,24h 50m,"2 Stops (BLR, DEL)","44,688",PNQ-Pune,RPR-Raipur
3984,Vistara,UK - 554,18:55,19:45,24h 50m,"2 Stops (BLR, DEL)","44,688",PNQ-Pune,RPR-Raipur
3985,Vistara,UK - 554,18:55,19:45,24h 50m,"2 Stops (BLR, DEL)","50,988",PNQ-Pune,RPR-Raipur
3986,Vistara,UK - 554,18:55,08:20,13h 25m,"2 Stops (BLR, DEL)","54,348",PNQ-Pune,RPR-Raipur
3987,Air India,AI - 850,18:50,18:15,23h 25m,1 stop at Delhi,"22,460",PNQ-Pune,TRV-Thiruvananthapuram
3988,Vistara,UK - 554,18:55,11:25,16h 30m,"2 Stops (BLR, DEL)","48,152",PNQ-Pune,TRV-Thiruvananthapuram
3989,IndiGo,6E - 6553,15:50,16:50,1h,Non Stop,"12,124",PNQ-Pune,IDR-Indore
3990,Vistara,UK - 992,20:35,07:25,10h 50m,1 stop at Delhi,"33,138",PNQ-Pune,IDR-Indore
3991,Vistara,UK - 992,20:35,19:20,22h 45m,1 stop at Delhi,"33,138",PNQ-Pune,IDR-Indore
3992,Vistara,UK - 554,18:55,19:20,24h 25m,"2 Stops (BLR, DEL)","34,188",PNQ-Pune,IDR-Indore
3993,Vistara,UK - 554,18:55,19:20,24h 25m,"2 Stops (BLR, DEL)","34,188",PNQ-Pune,IDR-Indore
3994,Vistara,UK - 554,18:55,19:20,24h 25m,"2 Stops (BLR, DEL)","38,388",PNQ-Pune,IDR-Indore
3995,Vistara,UK - 554,18:55,19:20,24h 25m,"2 Stops (BLR, DEL)","38,388",PNQ-Pune,IDR-Indore
3996,Vistara,UK - 554,18:55,14:50,19h 55m,"2 Stops (BLR, DEL)","34,713",PNQ-Pune,ATQ-Amritsar
3997,Vistara,UK - 554,18:55,14:50,19h 55m,"2 Stops (BLR, DEL)","38,913",PNQ-Pune,ATQ-Amritsar
3998,Vistara,UK - 554,18:55,14:50,19h 55m,"2 Stops (BLR, DEL)","38,913",PNQ-Pune,ATQ-Amritsar
3999,Vistara,UK - 554,18:55,14:55,20h,"2 Stops (BLR, DEL)","36,813",PNQ-Pune,IXJ-Jammu
4000,Vistara,UK - 554,18:55,14:55,20h,"2 Stops (BLR, DEL)","41,013",PNQ-Pune,IXJ-Jammu
4001,Vistara,UK - 554,18:55,14:55,20h,"2 Stops (BLR, DEL)","41,013",PNQ-Pune,IXJ-Jammu
4002,IndiGo,6E - 103,22:25,07:50,9h 25m,1 stop at Bengaluru,"15,236",PNQ-Pune,CJB-Coimbatore
4003,Vistara,UK - 554,18:55,13:50,18h 55m,"2 Stops (BLR, BOM)","34,188",PNQ-Pune,CJB-Coimbatore
4004,Vistara,UK - 554,18:55,13:50,18h 55m,"2 Stops (BLR, BOM)","37,758",PNQ-Pune,CJB-Coimbatore
4005,Vistara,UK - 554,18:55,13:50,18h 55m,"2 Stops (BLR, BOM)","41,748",PNQ-Pune,CJB-Coimbatore
4006,IndiGo,6E - 103,22:25,08:10,9h 45m,1 stop at Bengaluru,"28,598",PNQ-Pune,DED-Dehradun
